,Store,Department,RMSE,Actual Average Weekly Sales,Accuracy,LM Used
2832,35,50,error,error,error,error
2833,35,43,error,error,error,error
2834,35,65,error,error,error,error
2835,36,1,355.23,2013.61,0.8236,lm-3
2836,36,2,628.31,12006.75,0.9477,lm-1
2837,36,3,360.26,658.59,0.453,lm-1
2838,36,4,340.84,7835.88,0.9565,lm-1
2839,36,5,96.41,221.76,0.5653,lm-1
2840,36,6,3.85,9.88,0.6103,lm-3
2841,36,7,110.89,383.62,0.7109,lm-1
2842,36,8,228.63,3185.18,0.9282,lm-2
2843,36,9,69.15,144.86,0.5227,lm-3
2844,36,10,85.26,256.6,0.6677,lm-2
2845,36,11,89.6,257.16,0.6516,lm-1
2846,36,12,19.19,46.66,0.5888,lm-1
2847,36,13,390.14,10665.68,0.9634,lm-1
2848,36,14,296.91,1279.29,0.7679,lm-1
2849,36,16,98.41,475.92,0.7932,lm-1
2850,36,17,37.37,221.22,0.8311,lm-1
2851,36,18,146.24,166.78,0.1231,lm-1
2852,36,19,error,error,error,error
2853,36,20,16.64,35.39,0.5297,lm-3
2854,36,21,28.73,191.19,0.8498,lm-3
2855,36,22,170.93,41.71,-3.0979,lm-1
2856,36,23,error,error,error,error
2857,36,24,error,error,error,error
2858,36,25,8.97,10.87,0.175,lm-1
2859,36,26,76.5,188.47,0.5941,lm-2
2860,36,27,error,error,error,error
2861,36,28,error,error,error,error
2862,36,29,error,error,error,error
2863,36,30,error,error,error,error
2864,36,31,116.5,128.71,0.0948,lm-1
2865,36,32,error,error,error,error
2866,36,33,error,error,error,error
2867,36,34,error,error,error,error
2868,36,35,error,error,error,error
2869,36,36,error,error,error,error
2870,36,37,error,error,error,error
2871,36,38,2233.77,18040.1,0.8762,lm-2
2872,36,40,748.48,9745.31,0.9232,lm-1
2873,36,41,error,error,error,error
2874,36,42,29.87,99.02,0.6983,lm-3
2875,36,44,12.83,-0.53,25.2919,lm-2
2876,36,45,error,error,error,error
2877,36,46,179.56,2198.68,0.9183,lm-1
2878,36,47,error,error,error,error
2879,36,48,error,error,error,error
2880,36,49,error,error,error,error
2881,36,51,error,error,error,error
2882,36,52,error,error,error,error
2883,36,54,error,error,error,error
2884,36,55,7.13,12.83,0.4443,lm-1
2885,36,56,error,error,error,error
2886,36,58,error,error,error,error
2887,36,59,error,error,error,error
2888,36,60,60.01,89.53,0.3297,lm-2
2889,36,67,112.3,524.19,0.7858,lm-3
2890,36,71,error,error,error,error
2891,36,72,42.84,-17.28,3.4794,lm-1
2892,36,74,44.61,497.47,0.9103,lm-1
2893,36,77,error,error,error,error
2894,36,78,error,error,error,error
2895,36,79,2495.09,14474.82,0.8276,lm-1
2896,36,80,621.66,15556.66,0.96,lm-1
2897,36,81,368.2,10169.55,0.9638,lm-1
2898,36,82,894.22,4742.84,0.8115,lm-1
2899,36,83,183.46,1971.47,0.9069,lm-1
2900,36,85,error,error,error,error
2901,36,87,168.09,146.94,-0.144,lm-1
2902,36,90,1035.5,27210.82,0.9619,lm-1
2903,36,91,736.81,9222.49,0.9201,lm-3
2904,36,92,1617.65,32477.49,0.9502,lm-1
2905,36,93,976.99,15229.93,0.9359,lm-1
2906,36,94,1752.9,31620.83,0.9446,lm-1
2907,36,95,1968.81,34103.96,0.9423,lm-3
2908,36,96,1653.22,14020.01,0.8821,lm-3
2909,36,97,319.73,5250.55,0.9391,lm-1
2910,36,98,924.14,5293.56,0.8254,lm-1
2911,36,99,error,error,error,error
2912,36,39,error,error,error,error
2913,36,50,error,error,error,error
2914,36,43,error,error,error,error
2915,36,65,error,error,error,error
2916,37,1,520.1,10950.41,0.9525,lm-3
2917,37,2,995.85,17012.6,0.9415,lm-3
2918,37,3,744.54,1554.66,0.5211,lm-1
2919,37,4,801.76,17500.73,0.9542,lm-3
2920,37,5,450.87,879.21,0.4872,lm-1
2921,37,6,22.56,15.72,-0.4351,lm-1
2922,37,7,126.18,699.43,0.8196,lm-1
2923,37,8,900.51,16778.09,0.9463,lm-3
2924,37,9,59.48,139.82,0.5746,lm-1
2925,37,10,84.31,438.22,0.8076,lm-2
2926,37,11,246.56,1764.57,0.8603,lm-1
2927,37,12,46.01,258.05,0.8217,lm-1
2928,37,13,830.55,17023.35,0.9512,lm-2
2929,37,14,238.65,1337.44,0.8216,lm-2
2930,37,16,244.99,2164.49,0.8868,lm-1
2931,37,17,106.23,385.04,0.7241,lm-3
2932,37,18,330.15,614.05,0.4624,lm-1
2933,37,19,error,error,error,error
2934,37,20,73.66,85.2,0.1355,lm-2
2935,37,21,138.45,1728.16,0.9199,lm-3
2936,37,22,34.25,94.43,0.6373,lm-1
2937,37,23,21.53,34.57,0.3773,lm-1
2938,37,24,1.08,5.64,0.8081,lm-1
2939,37,25,29.46,73.55,0.5995,lm-1
2940,37,26,error,error,error,error
2941,37,27,15.87,18.74,0.153,lm-3
2942,37,28,33.07,72.88,0.5463,lm-2
2943,37,29,error,error,error,error
2944,37,30,error,error,error,error
2945,37,31,202.22,170.66,-0.185,lm-3
2946,37,32,99.19,95.76,-0.0357,lm-1
2947,37,33,0.66,6.47,0.8979,lm-3
2948,37,34,error,error,error,error
2949,37,35,error,error,error,error
2950,37,36,error,error,error,error
2951,37,37,error,error,error,error
2952,37,38,7392.59,62759.55,0.8822,lm-1
2953,37,40,1076.57,27132.28,0.9603,lm-1
2954,37,41,error,error,error,error
2955,37,42,35.07,135.3,0.7408,lm-2
2956,37,44,4.48,0.48,-8.2435,lm-3
2957,37,45,error,error,error,error
2958,37,46,527.35,8654.27,0.9391,lm-1
2959,37,47,error,error,error,error
2960,37,48,error,error,error,error
2961,37,49,11.74,18.73,0.373,lm-1
2962,37,51,error,error,error,error
2963,37,52,16.66,23.59,0.2939,lm-1
2964,37,54,error,error,error,error
2965,37,55,error,error,error,error
2966,37,56,197.99,128.25,-0.5438,lm-1
2967,37,58,error,error,error,error
2968,37,59,35.89,83.43,0.5698,lm-3
2969,37,60,128.84,689.68,0.8132,lm-1
2970,37,67,385.2,2275.59,0.8307,lm-3
2971,37,71,error,error,error,error
2972,37,72,65.33,149.49,0.563,lm-3
2973,37,74,136.05,772.9,0.824,lm-1
2974,37,77,error,error,error,error
2975,37,78,error,error,error,error
2976,37,79,797.79,7555.34,0.8944,lm-2
2977,37,80,539.15,11225.67,0.952,lm-1
2978,37,81,467.1,10534.19,0.9557,lm-3
2979,37,82,1187.41,6036.0,0.8033,lm-1
2980,37,83,270.16,2287.39,0.8819,lm-1
2981,37,85,50.42,94.99,0.4692,lm-1
2982,37,87,267.22,1280.99,0.7914,lm-1
2983,37,90,1883.98,44680.32,0.9578,lm-2
2984,37,91,1004.7,31356.34,0.968,lm-3
2985,37,92,2446.82,59725.2,0.959,lm-1
2986,37,93,1489.5,23393.98,0.9363,lm-1
2987,37,94,1436.83,34882.78,0.9588,lm-2
2988,37,95,2219.0,52830.62,0.958,lm-1
2989,37,96,1063.57,20522.13,0.9482,lm-3
2990,37,97,719.42,14236.48,0.9495,lm-3
2991,37,98,497.46,4892.29,0.8983,lm-3
2992,37,99,7.5,10.0,0.25,lm-1
2993,37,39,error,error,error,error
2994,37,50,error,error,error,error
2995,37,43,error,error,error,error
2996,37,65,error,error,error,error
2997,38,1,683.41,7330.01,0.9068,lm-1
2998,38,2,578.02,12106.64,0.9523,lm-2
2999,38,3,275.72,640.69,0.5697,lm-1
3000,38,4,546.01,11395.71,0.9521,lm-3
3001,38,5,183.82,245.34,0.2508,lm-1
3002,38,6,15.01,23.53,0.3622,lm-1
3003,38,7,161.2,374.91,0.57,lm-1
3004,38,8,582.29,10455.62,0.9443,lm-1
3005,38,9,51.28,101.26,0.4936,lm-1
3006,38,10,62.01,374.92,0.8346,lm-1
3007,38,11,122.99,780.94,0.8425,lm-1
3008,38,12,17.08,60.4,0.7173,lm-2
3009,38,13,576.03,10609.66,0.9457,lm-2
3010,38,14,212.89,897.62,0.7628,lm-2
3011,38,16,223.71,813.33,0.7249,lm-2
3012,38,17,95.45,437.93,0.782,lm-1
3013,38,18,167.04,330.08,0.494,lm-1
3014,38,19,error,error,error,error
3015,38,20,41.83,48.39,0.1356,lm-1
3016,38,21,108.61,997.27,0.8911,lm-1
3017,38,22,67.44,79.76,0.1545,lm-2
3018,38,23,31.82,54.16,0.4126,lm-3
3019,38,24,8.46,3.09,-1.7392,lm-3
3020,38,25,22.24,71.19,0.6876,lm-2
3021,38,26,3.35,7.16,0.5326,lm-1
3022,38,27,17.53,18.09,0.0312,lm-3
3023,38,28,18.51,58.35,0.6828,lm-1
3024,38,29,142.13,17.74,-7.0097,lm-1
3025,38,30,error,error,error,error
3026,38,31,77.76,54.11,-0.437,lm-2
3027,38,32,41.08,63.47,0.3527,lm-3
3028,38,33,6.22,2.01,-2.0921,lm-2
3029,38,34,5.98,5.96,-0.0034,lm-3
3030,38,35,error,error,error,error
3031,38,36,error,error,error,error
3032,38,37,error,error,error,error
3033,38,38,15252.04,73177.14,0.7916,lm-2
3034,38,40,936.73,16877.12,0.9445,lm-2
3035,38,41,error,error,error,error
3036,38,42,29.06,108.57,0.7323,lm-1
3037,38,44,5.16,6.07,0.1495,lm-2
3038,38,45,error,error,error,error
3039,38,46,243.75,5324.27,0.9542,lm-2
3040,38,47,error,error,error,error
3041,38,48,error,error,error,error
3042,38,49,5.82,12.17,0.5222,lm-1
3043,38,51,error,error,error,error
3044,38,52,10.24,17.76,0.4235,lm-1
3045,38,54,error,error,error,error
3046,38,55,29.59,16.23,-0.8236,lm-1
3047,38,56,90.08,48.56,-0.8548,lm-1
3048,38,58,error,error,error,error
3049,38,59,30.41,42.05,0.2768,lm-3
3050,38,60,95.15,369.0,0.7421,lm-1
3051,38,67,107.17,723.84,0.852,lm-2
3052,38,71,error,error,error,error
3053,38,72,71.72,212.12,0.6619,lm-3
3054,38,74,154.67,438.95,0.6476,lm-1
3055,38,77,error,error,error,error
3056,38,78,error,error,error,error
3057,38,79,591.66,9152.97,0.9354,lm-1
3058,38,80,745.37,11326.98,0.9342,lm-1
3059,38,81,600.57,11046.12,0.9456,lm-2
3060,38,82,987.03,5946.72,0.834,lm-1
3061,38,83,410.13,2511.12,0.8367,lm-3
3062,38,85,44.83,46.7,0.04,lm-3
3063,38,87,213.97,726.98,0.7057,lm-3
3064,38,90,1987.43,37426.13,0.9469,lm-2
3065,38,91,2528.69,27576.01,0.9083,lm-2
3066,38,92,4322.88,48202.55,0.9103,lm-1
3067,38,93,1770.23,20319.94,0.9129,lm-2
3068,38,94,1868.13,24490.97,0.9237,lm-1
3069,38,95,2837.47,45977.44,0.9383,lm-1
3070,38,96,906.15,13732.1,0.934,lm-1
3071,38,97,658.65,10647.69,0.9381,lm-3
3072,38,98,667.43,4713.78,0.8584,lm-1
3073,38,99,error,error,error,error
3074,38,39,error,error,error,error
3075,38,50,error,error,error,error
3076,38,43,error,error,error,error
3077,38,65,error,error,error,error
3078,39,1,3190.22,21930.54,0.8545,lm-1
3079,39,2,3633.61,75940.21,0.9522,lm-1
3080,39,3,12315.88,35864.44,0.6566,lm-1
3081,39,4,2915.76,50842.46,0.9427,lm-1
3082,39,5,4788.78,21516.36,0.7774,lm-3
3083,39,6,1004.69,3398.58,0.7044,lm-1
3084,39,7,4521.45,36587.1,0.8764,lm-1
3085,39,8,1463.81,39155.03,0.9626,lm-3
3086,39,9,2037.36,21578.15,0.9056,lm-3
3087,39,10,1942.47,17938.44,0.8917,lm-1
3088,39,11,1797.7,23874.32,0.9247,lm-1
3089,39,12,393.34,5398.14,0.9271,lm-1
3090,39,13,2863.81,61954.39,0.9538,lm-1
3091,39,14,2213.77,21877.48,0.8988,lm-1
3092,39,16,3979.71,21217.1,0.8124,lm-1
3093,39,17,969.91,12596.42,0.923,lm-1
3094,39,18,3434.9,7438.41,0.5382,lm-3
3095,39,19,7.95,-3.22,3.4683,lm-1
3096,39,20,1148.05,9139.3,0.8744,lm-2
3097,39,21,477.45,6792.89,0.9297,lm-3
3098,39,22,1557.28,14473.0,0.8924,lm-1
3099,39,23,2230.67,21120.05,0.8944,lm-1
3100,39,24,2206.54,8130.65,0.7286,lm-1
3101,39,25,788.73,7652.05,0.8969,lm-1
3102,39,26,1283.51,9881.06,0.8701,lm-1
3103,39,27,358.79,1502.78,0.7612,lm-3
3104,39,28,108.38,504.7,0.7853,lm-1
3105,39,29,883.34,6301.63,0.8598,lm-1
3106,39,30,657.14,4259.32,0.8457,lm-1
3107,39,31,3732.36,3533.47,-0.0563,lm-3
3108,39,32,490.59,5667.97,0.9134,lm-2
3109,39,33,1112.61,7867.12,0.8586,lm-1
3110,39,34,1523.63,17680.85,0.9138,lm-1
3111,39,35,430.99,1699.91,0.7465,lm-3
3112,39,36,373.02,1778.77,0.7903,lm-3
3113,39,37,error,error,error,error
3114,39,38,6193.01,48054.2,0.8711,lm-1
3115,39,40,2883.92,68000.13,0.9576,lm-1
3116,39,41,604.77,1896.96,0.6812,lm-3
3117,39,42,371.66,4161.74,0.9107,lm-2
3118,39,44,663.08,4673.85,0.8581,lm-3
3119,39,45,13.14,14.92,0.1193,lm-2
3120,39,46,2295.48,37003.21,0.938,lm-1
3121,39,47,18.0,18.0,0.0,lm-2
3122,39,48,error,error,error,error
3123,39,49,2385.98,9644.44,0.7526,lm-1
3124,39,51,8.61,4.28,-1.0107,lm-2
3125,39,52,546.83,1927.48,0.7163,lm-1
3126,39,54,23.35,18.67,-0.2508,lm-1
3127,39,55,1638.85,8619.27,0.8099,lm-1
3128,39,56,568.33,1317.33,0.5686,lm-1
3129,39,58,1673.09,3830.47,0.5632,lm-2
3130,39,59,98.09,257.37,0.6189,lm-1
3131,39,60,93.0,441.47,0.7893,lm-1
3132,39,67,688.88,10485.39,0.9343,lm-3
3133,39,71,1120.69,8059.82,0.861,lm-2
3134,39,72,8564.47,52704.68,0.8375,lm-1
3135,39,74,1754.22,25210.51,0.9304,lm-2
3136,39,77,40.25,14.96,-1.6906,lm-1
3137,39,78,error,error,error,error
3138,39,79,3159.95,44254.04,0.9286,lm-2
3139,39,80,674.87,12951.86,0.9479,lm-2
3140,39,81,1155.41,20291.02,0.9431,lm-1
3141,39,82,7363.91,23561.65,0.6875,lm-3
3142,39,83,539.57,6159.72,0.9124,lm-1
3143,39,85,422.87,1540.07,0.7254,lm-1
3144,39,87,1449.98,9216.07,0.8427,lm-1
3145,39,90,9032.93,84913.12,0.8936,lm-1
3146,39,91,2627.15,64617.3,0.9593,lm-2
3147,39,92,9733.41,123909.46,0.9214,lm-1
3148,39,93,2844.35,45471.73,0.9374,lm-3
3149,39,94,2507.54,66855.89,0.9625,lm-2
3150,39,95,5559.14,114572.42,0.9515,lm-1
3151,39,96,1975.71,29188.35,0.9323,lm-1
3152,39,97,1594.63,25973.13,0.9386,lm-2
3153,39,98,819.99,10045.71,0.9184,lm-3
3154,39,99,496.35,120.05,-3.1346,lm-1
3155,39,39,error,error,error,error
3156,39,50,error,error,error,error
3157,39,43,error,error,error,error
3158,39,65,error,error,error,error
3159,40,1,1271.5,16900.83,0.9248,lm-1
3160,40,2,1237.79,27765.8,0.9554,lm-3
3161,40,3,1070.12,7729.78,0.8616,lm-2
3162,40,4,1795.96,26560.72,0.9324,lm-1
3163,40,5,2554.69,13099.93,0.805,lm-1
3164,40,6,827.44,3157.72,0.738,lm-3
3165,40,7,2950.33,16241.54,0.8183,lm-1
3166,40,8,1160.17,35982.48,0.9678,lm-1
3167,40,9,2782.03,24515.82,0.8865,lm-3
3168,40,10,3428.23,21371.16,0.8396,lm-1
3169,40,11,7420.97,14894.45,0.5018,lm-2
3170,40,12,622.52,5336.94,0.8834,lm-2
3171,40,13,1487.48,22823.25,0.9348,lm-1
3172,40,14,1125.19,11344.15,0.9008,lm-1
3173,40,16,2013.87,12910.42,0.844,lm-1
3174,40,17,615.64,7288.05,0.9155,lm-3
3175,40,18,816.8,3839.43,0.7873,lm-1
3176,40,19,error,error,error,error
3177,40,20,359.7,3667.11,0.9019,lm-1
3178,40,21,631.16,6341.41,0.9005,lm-1
3179,40,22,707.98,6584.85,0.8925,lm-1
3180,40,23,1723.9,15084.54,0.8857,lm-3
3181,40,24,525.07,3216.13,0.8367,lm-3
3182,40,25,1061.16,6584.94,0.8389,lm-1
3183,40,26,422.92,4172.57,0.8986,lm-1
3184,40,27,142.85,935.33,0.8473,lm-3
3185,40,28,91.75,254.37,0.6393,lm-1
3186,40,29,551.74,3243.05,0.8299,lm-2
3187,40,30,450.3,2631.66,0.8289,lm-1
3188,40,31,263.54,1320.87,0.8005,lm-3
3189,40,32,750.46,4166.47,0.8199,lm-1
3190,40,33,709.48,3469.0,0.7955,lm-3
3191,40,34,1345.84,7224.9,0.8137,lm-1
3192,40,35,407.03,1879.68,0.7835,lm-1
3193,40,36,664.38,588.65,-0.1287,lm-1
3194,40,37,373.54,2014.19,0.8145,lm-3
3195,40,38,4147.45,38088.34,0.8911,lm-2
3196,40,40,1354.78,35925.47,0.9623,lm-1
3197,40,41,193.86,427.12,0.5461,lm-1
3198,40,42,403.88,4988.85,0.919,lm-1
3199,40,44,457.64,3113.59,0.853,lm-1
3200,40,45,4.13,17.91,0.7695,lm-1
3201,40,46,592.27,9380.95,0.9369,lm-1
3202,40,47,73.33,-2.03,37.1209,lm-1
3203,40,48,595.12,943.62,0.3693,lm-2
3204,40,49,15.96,55.67,0.7134,lm-3
3205,40,51,error,error,error,error
3206,40,52,136.24,892.8,0.8474,lm-3
3207,40,54,23.53,32.72,0.2808,lm-3
3208,40,55,1078.01,5422.5,0.8012,lm-1
3209,40,56,999.93,2331.32,0.5711,lm-1
3210,40,58,1386.91,3524.16,0.6065,lm-2
3211,40,59,60.76,136.87,0.5561,lm-2
3212,40,60,52.78,168.16,0.6861,lm-1
3213,40,67,534.02,6509.52,0.918,lm-3
3214,40,71,536.3,1915.15,0.72,lm-1
3215,40,72,5448.71,33082.56,0.8353,lm-1
3216,40,74,1232.91,11315.22,0.891,lm-1
3217,40,77,error,error,error,error
3218,40,78,error,error,error,error
3219,40,79,1029.87,13323.99,0.9227,lm-1
3220,40,80,1217.98,17028.7,0.9285,lm-3
3221,40,81,2254.91,21031.35,0.8928,lm-1
3222,40,82,2416.23,14878.57,0.8376,lm-2
3223,40,83,350.59,2613.57,0.8659,lm-1
3224,40,85,420.2,1779.91,0.7639,lm-3
3225,40,87,4056.32,26215.32,0.8453,lm-1
3226,40,90,3131.2,62357.0,0.9498,lm-3
3227,40,91,2229.81,42384.71,0.9474,lm-2
3228,40,92,8615.78,101466.19,0.9151,lm-2
3229,40,93,2696.63,30065.57,0.9103,lm-1
3230,40,94,2179.33,37636.6,0.9421,lm-1
3231,40,95,4956.33,72431.18,0.9316,lm-1
3232,40,96,2125.41,17839.12,0.8809,lm-1
3233,40,97,1480.19,18342.94,0.9193,lm-3
3234,40,98,528.7,7920.18,0.9332,lm-1
3235,40,99,157.95,33.25,-3.7506,lm-1
3236,40,39,error,error,error,error
3237,40,50,error,error,error,error
3238,40,43,error,error,error,error
3239,40,65,error,error,error,error
3240,41,1,2547.11,23193.71,0.8902,lm-1
3241,41,2,1776.63,52957.2,0.9665,lm-1
3242,41,3,4428.97,27747.82,0.8404,lm-1
3243,41,4,2000.52,35031.66,0.9429,lm-1
3244,41,5,3888.73,21167.82,0.8163,lm-1
3245,41,6,1007.84,4503.67,0.7762,lm-1
3246,41,7,2827.35,31914.96,0.9114,lm-1
3247,41,8,1869.78,36022.69,0.9481,lm-3
3248,41,9,7057.95,42731.18,0.8348,lm-1
3249,41,10,1255.49,18469.54,0.932,lm-1
3250,41,11,2616.68,16537.27,0.8418,lm-2
3251,41,12,526.97,4893.59,0.8923,lm-1
3252,41,13,1401.01,36863.62,0.962,lm-1
3253,41,14,1737.63,18215.17,0.9046,lm-1
3254,41,16,2775.71,16407.38,0.8308,lm-1
3255,41,17,1946.12,13535.27,0.8562,lm-3
3256,41,18,1118.98,5577.48,0.7994,lm-1
3257,41,19,8607.39,1448.46,-4.9424,lm-1
3258,41,20,803.34,6299.62,0.8725,lm-1
3259,41,21,579.5,5012.55,0.8844,lm-1
3260,41,22,2299.58,11654.38,0.8027,lm-1
3261,41,23,2069.38,20866.61,0.9008,lm-3
3262,41,24,1168.82,5544.36,0.7892,lm-3
3263,41,25,1794.13,8309.26,0.7841,lm-2
3264,41,26,1553.03,6609.79,0.765,lm-1
3265,41,27,308.13,1536.77,0.7995,lm-1
3266,41,28,93.08,451.71,0.7939,lm-2
3267,41,29,485.1,4659.99,0.8959,lm-1
3268,41,30,367.67,3200.32,0.8851,lm-3
3269,41,31,786.64,2954.22,0.7337,lm-1
3270,41,32,786.12,5694.15,0.8619,lm-2
3271,41,33,1095.51,5819.8,0.8118,lm-3
3272,41,34,2042.81,13245.94,0.8458,lm-3
3273,41,35,490.33,2259.99,0.783,lm-1
3274,41,36,791.26,1217.96,0.3503,lm-1
3275,41,37,error,error,error,error
3276,41,38,4847.83,52690.02,0.908,lm-2
3277,41,40,3581.8,60643.09,0.9409,lm-1
3278,41,41,1287.04,2874.74,0.5523,lm-3
3279,41,42,487.49,5936.02,0.9179,lm-3
3280,41,44,655.5,4835.77,0.8644,lm-1
3281,41,45,26.98,30.09,0.1034,lm-2
3282,41,46,1148.2,30113.35,0.9619,lm-2
3283,41,47,269.68,279.0,0.0334,lm-3
3284,41,48,1500.98,2055.53,0.2698,lm-1
3285,41,49,1619.4,7195.11,0.7749,lm-1
3286,41,51,75.66,-24.78,4.0531,lm-3
3287,41,52,421.35,2214.38,0.8097,lm-1
3288,41,54,26.41,35.91,0.2644,lm-1
3289,41,55,1231.98,5961.18,0.7933,lm-1
3290,41,56,1820.27,3396.68,0.4641,lm-1
3291,41,58,2864.1,7195.53,0.602,lm-3
3292,41,59,68.33,371.12,0.8159,lm-1
3293,41,60,121.32,504.0,0.7593,lm-1
3294,41,67,897.91,8725.16,0.8971,lm-3
3295,41,71,1042.02,6075.29,0.8285,lm-1
3296,41,72,6712.87,51603.24,0.8699,lm-1
3297,41,74,3383.01,20982.31,0.8388,lm-1
3298,41,77,error,error,error,error
3299,41,78,error,error,error,error
3300,41,79,1961.35,22763.41,0.9138,lm-3
3301,41,80,1097.8,19613.66,0.944,lm-1
3302,41,81,866.16,21553.45,0.9598,lm-1
3303,41,82,3191.22,20104.79,0.8413,lm-3
3304,41,83,371.08,3660.49,0.8986,lm-1
3305,41,85,824.71,2225.81,0.6295,lm-3
3306,41,87,1848.95,14757.95,0.8747,lm-3
3307,41,90,2463.15,77182.84,0.9681,lm-2
3308,41,91,2483.86,55757.4,0.9555,lm-1
3309,41,92,4894.58,127376.57,0.9616,lm-3
3310,41,93,4122.47,40661.7,0.8986,lm-1
3311,41,94,4752.57,54329.9,0.9125,lm-1
3312,41,95,3126.19,102252.63,0.9694,lm-1
3313,41,96,461.86,3813.02,0.8789,lm-1
3314,41,97,824.82,22520.87,0.9634,lm-2
3315,41,98,775.83,10129.96,0.9234,lm-1
3316,41,99,459.78,90.65,-4.0723,lm-2
3317,41,39,error,error,error,error
3318,41,50,error,error,error,error
3319,41,43,error,error,error,error
3320,41,65,error,error,error,error
3321,42,1,520.61,9786.35,0.9468,lm-2
3322,42,2,980.0,16261.31,0.9397,lm-1
3323,42,3,508.35,1002.53,0.4929,lm-1
3324,42,4,677.47,14916.81,0.9546,lm-2
3325,42,5,119.52,538.65,0.7781,lm-3
3326,42,6,error,error,error,error
3327,42,7,764.64,702.12,-0.089,lm-3
3328,42,8,1169.99,19385.9,0.9396,lm-1
3329,42,9,59.7,179.79,0.6679,lm-3
3330,42,10,38.0,440.13,0.9137,lm-3
3331,42,11,203.45,881.46,0.7692,lm-2
3332,42,12,24.66,102.04,0.7583,lm-1
3333,42,13,951.29,15555.19,0.9388,lm-1
3334,42,14,424.96,1358.37,0.6872,lm-1
3335,42,16,135.66,1006.42,0.8652,lm-2
3336,42,17,93.13,533.13,0.8253,lm-1
3337,42,18,216.36,259.01,0.1647,lm-1
3338,42,19,error,error,error,error
3339,42,20,82.67,107.65,0.232,lm-1
3340,42,21,129.78,1083.12,0.8802,lm-1
3341,42,22,210.6,239.86,0.122,lm-2
3342,42,23,34.33,40.21,0.1462,lm-2
3343,42,24,error,error,error,error
3344,42,25,23.75,81.9,0.7101,lm-3
3345,42,26,7.83,-6.24,2.2556,lm-1
3346,42,27,40.7,63.75,0.3615,lm-1
3347,42,28,20.83,46.15,0.5486,lm-3
3348,42,29,error,error,error,error
3349,42,30,error,error,error,error
3350,42,31,293.14,161.03,-0.8204,lm-1
3351,42,32,26.85,37.79,0.2896,lm-1
3352,42,33,8.84,3.75,-1.357,lm-1
3353,42,34,error,error,error,error
3354,42,35,error,error,error,error
3355,42,36,error,error,error,error
3356,42,37,error,error,error,error
3357,42,38,4370.5,39970.83,0.8907,lm-3
3358,42,40,1165.63,19800.25,0.9411,lm-1
3359,42,41,error,error,error,error
3360,42,42,35.2,191.76,0.8164,lm-1
3361,42,44,27.26,0.89,-29.4721,lm-1
3362,42,45,error,error,error,error
3363,42,46,307.01,5853.43,0.9476,lm-3
3364,42,47,error,error,error,error
3365,42,48,error,error,error,error
3366,42,49,11.62,35.9,0.6762,lm-3
3367,42,51,error,error,error,error
3368,42,52,9.64,22.59,0.5733,lm-3
3369,42,54,error,error,error,error
3370,42,55,error,error,error,error
3371,42,56,146.03,104.88,-0.3923,lm-1
3372,42,58,error,error,error,error
3373,42,59,36.83,43.37,0.1509,lm-1
3374,42,60,64.77,260.53,0.7514,lm-2
3375,42,67,214.54,1084.77,0.8022,lm-3
3376,42,71,109.05,-199.0,1.548,lm-2
3377,42,72,22.75,-24.98,1.9105,lm-2
3378,42,74,91.76,318.88,0.7122,lm-2
3379,42,77,error,error,error,error
3380,42,78,error,error,error,error
3381,42,79,1137.02,12721.43,0.9106,lm-1
3382,42,80,632.54,13906.88,0.9545,lm-2
3383,42,81,1057.21,15911.7,0.9336,lm-1
3384,42,82,699.48,7213.1,0.903,lm-3
3385,42,83,510.67,3622.74,0.859,lm-1
3386,42,85,28.54,38.12,0.2513,lm-1
3387,42,87,459.61,1409.78,0.674,lm-3
3388,42,90,2599.08,53353.64,0.9513,lm-2
3389,42,91,3467.9,42127.68,0.9177,lm-2
3390,42,92,5731.35,83004.83,0.931,lm-2
3391,42,93,2401.77,32939.81,0.9271,lm-2
3392,42,94,2041.45,37937.7,0.9462,lm-1
3393,42,95,3924.65,62106.39,0.9368,lm-1
3394,42,96,913.06,16267.17,0.9439,lm-2
3395,42,97,1305.18,17982.17,0.9274,lm-2
3396,42,98,439.81,5534.27,0.9205,lm-3
3397,42,99,error,error,error,error
3398,42,39,error,error,error,error
3399,42,50,error,error,error,error
3400,42,43,error,error,error,error
3401,42,65,error,error,error,error
3402,43,1,808.43,6117.83,0.8679,lm-3
3403,43,2,939.64,20015.98,0.9531,lm-1
3404,43,3,728.37,1387.29,0.475,lm-3
3405,43,4,622.67,17233.05,0.9639,lm-3
3406,43,5,1083.33,728.36,-0.4874,lm-1
3407,43,6,14.63,18.62,0.2143,lm-2
3408,43,7,232.46,466.38,0.5016,lm-1
3409,43,8,578.35,12982.42,0.9555,lm-1
3410,43,9,100.52,214.99,0.5324,lm-1
3411,43,10,58.53,486.84,0.8798,lm-1
3412,43,11,196.92,541.99,0.6367,lm-1
3413,43,12,27.43,77.18,0.6446,lm-3
3414,43,13,875.01,17410.69,0.9497,lm-3
3415,43,14,296.83,1550.62,0.8086,lm-1
3416,43,16,598.49,2324.8,0.7426,lm-1
3417,43,17,53.81,362.95,0.8517,lm-1
3418,43,18,160.14,355.43,0.5495,lm-3
3419,43,19,error,error,error,error
3420,43,20,31.19,62.88,0.5039,lm-1
3421,43,21,168.65,1496.65,0.8873,lm-1
3422,43,22,63.68,65.66,0.0301,lm-2
